LocationName,DiabetesRate,FoodAccessScore,State,County,Pop2010,Urban,MedianFamilyIncome,TractSeniorsRate,TractWhiteRate,TractBlackRate,TractAsianRate,TractNHOPIRate,TractAIANRate,TractHispanicRate,PovertyRatePerc,GroupQuarters
42013101200,0.12300000000000001,1,Pennsylvania,Blair County,4001,1,69236.0,0.253186703324169,0.9597600599850038,0.011497125718570358,0.011247188202949263,0.00024993751562109475,0.0,0.009747563109222694,0.13699999999999998,0.0095
42017100302,0.1,2,Pennsylvania,Bucks County,5084,1,68611.0,0.11014948859166011,0.9150275373721479,0.025177025963808025,0.012195121951219513,0.0001966955153422502,0.0035405192761605035,0.05782848151062156,0.11599999999999999,0.0053
42017105505,0.075,2,Pennsylvania,Bucks County,3981,1,156569.0,0.14996232102486812,0.9279075609143431,0.031147952775684502,0.023863350916855063,0.00025119316754584274,0.002009545340366742,0.027631248430042703,0.02,0.0013
42013101700,0.124,0,Pennsylvania,Blair County,3846,1,37246.0,0.12480499219968799,0.9261570462818512,0.036661466458658344,0.0033801352054082163,0.0,0.0033801352054082163,0.02158086323452938,0.3,0.0143
42017100206,0.08,1,Pennsylvania,Bucks County,4838,1,101563.0,0.09136006614303431,0.7676725919801571,0.06304257957833816,0.12794543199669284,0.0,0.0028937577511368336,0.059322033898305086,0.045,0.0
42011014100,0.049,2,Pennsylvania,Berks County,8384,1,79191.0,0.07657442748091603,0.9235448473282443,0.04568225190839695,0.006679389312977099,0.0008349236641221374,0.0028625954198473282,0.027313931297709922,0.134,0.4722
42013010700,0.085,2,Pennsylvania,Blair County,7402,1,66267.0,0.13307214266414483,0.9559578492299379,0.018508511213185627,0.011753580113482842,0.0002701972439881113,0.0014860848419346122,0.011483382869494732,0.091,0.061900000000000004
42017104204,0.066,0,Pennsylvania,Bucks County,4313,0,111042.0,0.067238581034083,0.9341525620217945,0.0060282865754695105,0.020171574310224902,0.0004637143519591931,0.0004637143519591931,0.05773243681891955,0.10099999999999999,0.0
42027012200,0.024,1,Pennsylvania,Centre County,6180,1,24946.0,0.0,0.8050161812297735,0.05453074433656958,0.09773462783171522,0.00032362459546925567,0.0012944983818770227,0.06132686084142395,0.5539999999999999,0.8974
42005951600,0.11699999999999999,0,Pennsylvania,Armstrong County,4800,0,63446.0,0.18604166666666666,0.9877083333333333,0.005416666666666667,0.0008333333333333334,0.0,0.00020833333333333335,0.0035416666666666665,0.11800000000000001,0.0
42003564000,0.078,0,Pennsylvania,Allegheny County,5469,0,113884.0,0.11354909489851893,0.9654415798134942,0.01426220515633571,0.006765405010056683,0.0005485463521667581,0.0014627902724446882,0.01243371731577985,0.037000000000000005,0.0
42017101807,0.087,1,Pennsylvania,Bucks County,4058,1,93864.0,0.10842779694430754,0.8252833908329226,0.05692459339576146,0.039181862986692954,0.0,0.003942828979793002,0.10423854115327748,0.10400000000000001,0.0
42003980900,0.085,1,Pennsylvania,Allegheny County,1797,1,68393.0,0.006121313299944352,0.46800222593210905,0.4535336672231497,0.001669449081803005,0.0,0.0,0.07289927657206455,0.0,1.0
42019910100,0.10099999999999999,3,Pennsylvania,Butler County,4496,0,66591.0,0.15035587188612098,0.9733096085409253,0.018683274021352312,0.0015569395017793594,0.0006672597864768683,0.0013345195729537367,0.0064501779359430605,0.10800000000000001,0.0209
42017105510,0.078,1,Pennsylvania,Bucks County,4748,1,98201.0,0.15690817186183656,0.8376158382476833,0.041069924178601516,0.09435551811288964,0.0006318449873631002,0.0016849199663016006,0.03390901432181971,0.017,0.0
42027011501,0.085,2,Pennsylvania,Centre County,3106,1,104962.0,0.18094011590470058,0.8518995492594977,0.031229877656149388,0.07952350289761752,0.0003219575016097875,0.0009658725048293626,0.0334835801674179,0.07200000000000001,0.0
42029300501,0.068,2,Pennsylvania,Chester County,4824,1,181711.0,0.11629353233830846,0.925787728026534,0.01658374792703151,0.04311774461028192,0.0,0.0006218905472636816,0.019693200663349918,0.017,0.0
42017101505,0.087,2,Pennsylvania,Bucks County,3330,1,114821.0,0.17477477477477477,0.9564564564564565,0.00960960960960961,0.018018018018018018,0.0006006006006006006,0.0006006006006006006,0.013213213213213212,0.033,0.0027
42011013401,0.09300000000000001,0,Pennsylvania,Berks County,7890,0,100167.0,0.138276299112801,0.9790874524714829,0.0038022813688212928,0.004435994930291508,0.0006337135614702154,0.0010139416983523447,0.014195183776932827,0.055999999999999994,0.0066
42017102003,0.085,2,Pennsylvania,Bucks County,3937,1,101447.0,0.1143002286004572,0.9347218694437389,0.014732029464058927,0.04013208026416053,0.000762001524003048,0.000254000508001016,0.031242062484124967,0.079,0.0
42013011600,0.11699999999999999,0,Pennsylvania,Blair County,4173,0,56458.0,0.1557632398753894,0.9863407620416966,0.001917086029235562,0.0007189072609633358,0.0,0.0004792715073088905,0.005511622334052241,0.13699999999999998,0.0048
42027011600,0.055999999999999994,0,Pennsylvania,Centre County,4089,0,92625.0,0.07679139153827341,0.8938615798483737,0.030814380044020543,0.044998777207141114,0.00024455857177794083,0.001467351430667645,0.036194668623135244,0.133,0.249
42013011001,0.10300000000000001,0,Pennsylvania,Blair County,3742,0,60861.0,0.15366114377338322,0.9751469802244789,0.006146445750935329,0.004008551576696953,0.0,0.0,0.004543025120256547,0.086,0.0013
42013101900,0.253,1,Pennsylvania,Blair County,1603,1,14145.0,0.3537117903930131,0.9064254522769807,0.06487835308796007,0.0012476606363069245,0.0,0.002495321272613849,0.015595757953836557,0.545,0.0611
42013101500,0.115,1,Pennsylvania,Blair County,3479,1,77784.0,0.21356711698764014,0.9775797643000862,0.007185972980741593,0.0037367059499856282,0.0,0.0,0.0074734118999712565,0.062,0.0282
42017101100,0.08800000000000001,2,Pennsylvania,Bucks County,2328,1,76406.0,0.11855670103092783,0.8423539518900344,0.08634020618556701,0.027491408934707903,0.0,0.000429553264604811,0.04252577319587629,0.095,0.0863
42017100105,0.106,0,Pennsylvania,Bucks County,3297,1,79375.0,0.17561419472247497,0.9381255686988171,0.011828935395814377,0.017591750075826508,0.00030330603579011223,0.001516530178950561,0.043979375189566274,0.115,0.0315
42029301800,0.07200000000000001,0,Pennsylvania,Chester County,4567,0,187946.0,0.11188964309174512,0.95314210641559,0.011167068097219181,0.02102036347711846,0.0,0.0008758484782132691,0.019049704401138602,0.065,0.024700000000000003
42021001200,0.133,1,Pennsylvania,Cambria County,3218,1,36234.0,0.17712865133623368,0.8999378495960224,0.06059664387818521,0.0018645121193287756,0.0006215040397762585,0.0006215040397762585,0.024860161591050343,0.27699999999999997,0.0003
42011010904,0.094,1,Pennsylvania,Berks County,3610,1,92917.0,0.19889196675900278,0.8626038781163435,0.043213296398891966,0.05512465373961219,0.0,0.0013850415512465374,0.06509695290858726,0.052000000000000005,0.0
42013100600,0.09699999999999999,1,Pennsylvania,Blair County,2553,1,56170.0,0.13278495887191538,0.9674892283587936,0.01645123384253819,0.0015667841754798276,0.0,0.0019584802193497847,0.009792401096748922,0.156,0.0024
42025020800,0.099,0,Pennsylvania,Carbon County,8642,0,75428.0,0.16211525109928257,0.9834529044202731,0.002198565146956723,0.003008562832677621,0.0015042814163388105,0.0006942837306179125,0.018745660726683638,0.067,0.0021
42007605600,0.111,0,Pennsylvania,Beaver County,3368,0,59167.0,0.19447743467933493,0.9504156769596199,0.030581947743467935,0.0011876484560570072,0.0,0.0008907363420427554,0.00831353919239905,0.125,0.0059
42017104400,0.08900000000000001,1,Pennsylvania,Bucks County,2528,1,138173.0,0.16139240506329114,0.9315664556962026,0.010680379746835443,0.018591772151898733,0.0,0.0011867088607594937,0.07318037974683544,0.064,0.0
42005950900,0.114,0,Pennsylvania,Armstrong County,5008,0,56883.0,0.20866613418530353,0.9848242811501597,0.005591054313099041,0.002595846645367412,0.0,0.00019968051118210862,0.004193290734824281,0.08900000000000001,0.0018
42021011100,0.105,2,Pennsylvania,Cambria County,5449,1,74107.0,0.26188291429620114,0.9665993760322995,0.008992475683611672,0.01284639383373096,0.0009175995595522114,0.001284639383373096,0.007707836300238576,0.078,0.1035
42029300109,0.071,2,Pennsylvania,Chester County,3619,1,223333.0,0.14893617021276595,0.917380491848577,0.03371096988118265,0.030118817352859907,0.0,0.00027631942525559546,0.021552915169936446,0.006999999999999999,0.0
42009960400,0.10400000000000001,0,Pennsylvania,Bedford County,5411,0,60000.0,0.14747736093143596,0.9863241545000924,0.0018480872297172426,0.00129366106080207,0.00018480872297172427,0.0009240436148586213,0.003326557013491037,0.15,0.0
42027011901,0.067,0,Pennsylvania,Centre County,2667,0,109333.0,0.06711661042369704,0.9733783277090363,0.004874390701162355,0.008248968878890138,0.0,0.0,0.01124859392575928,0.017,0.0
42029300900,0.092,1,Pennsylvania,Chester County,2449,1,82546.0,0.18824009799918334,0.884442629644753,0.04981625153123724,0.03429971416904859,0.0004083299305839118,0.0004083299305839118,0.03593303389138424,0.17,0.054299999999999994
42003564500,0.09300000000000001,2,Pennsylvania,Allegheny County,3203,1,71094.0,0.16703090852325944,0.9706525132688105,0.01685919450515142,0.003746487667811427,0.0,0.002497658445207618,0.004370902279113331,0.09,0.0006
42017100402,0.096,1,Pennsylvania,Bucks County,6471,1,75484.0,0.11821974965229486,0.8871889970638233,0.057950857672693555,0.01081749343223613,0.00015453562046051616,0.0024725699273682586,0.06645031679802195,0.128,0.002
42023960100,0.132,1,Pennsylvania,Cameron County,2073,1,47625.0,0.20791123974915582,0.9811866859623734,0.00482392667631452,0.003859141341051616,0.0,0.003859141341051616,0.006271104679208876,0.233,0.0352
42019902800,0.106,1,Pennsylvania,Butler County,2822,1,69028.0,0.23706591070163005,0.9578313253012049,0.014174344436569808,0.013111268603827072,0.0,0.0,0.01559177888022679,0.08199999999999999,0.0181
42021013200,0.109,0,Pennsylvania,Cambria County,3985,0,62122.0,0.1668757841907152,0.9909661229611041,0.00301129234629862,0.0002509410288582183,0.0,0.000752823086574655,0.005018820577164366,0.153,0.006
42013100400,0.106,1,Pennsylvania,Blair County,1768,1,61296.0,0.13857466063348417,0.9095022624434389,0.06561085972850679,0.0005656108597285068,0.0,0.0,0.004524886877828055,0.175,0.0045000000000000005
42027012100,0.026000000000000002,1,Pennsylvania,Centre County,6908,1,68393.0,0.0,0.7818471337579618,0.07903879559930516,0.09727851766068327,0.0005790387955993051,0.0017371163867979154,0.04965257672264042,1.0,0.9120999999999999
42007603802,0.09,2,Pennsylvania,Beaver County,3015,1,105375.0,0.15555555555555556,0.9791044776119403,0.006633499170812604,0.005306799336650083,0.0,0.0013266998341625207,0.006965174129353234,0.021,0.0
42019910600,0.10400000000000001,0,Pennsylvania,Butler County,4400,0,62770.0,0.1325,0.9834090909090909,0.0025,0.003181818181818182,0.0,0.0022727272727272726,0.005454545454545455,0.172,0.0025
42011001100,0.14300000000000002,0,Pennsylvania,Berks County,4184,1,33214.0,0.0621414913957935,0.38503824091778205,0.17590822179732313,0.005258126195028681,0.0004780114722753346,0.011711281070745698,0.7019598470363289,0.361,0.0
42019912304,0.064,1,Pennsylvania,Butler County,3456,1,121375.0,0.06886574074074074,0.9603587962962963,0.008680555555555556,0.019675925925925927,0.00028935185185185184,0.001736111111111111,0.013310185185185185,0.003,0.0
42005951200,0.10099999999999999,0,Pennsylvania,Armstrong County,5991,0,80972.0,0.17659823067935237,0.9903188115506594,0.0023368385912201635,0.0025037556334501754,0.0,0.000500751126690035,0.00400600901352028,0.08199999999999999,0.0018
42011001800,0.1,1,Pennsylvania,Berks County,2874,1,59569.0,0.09881697981906751,0.5768963117606124,0.13465553235908143,0.012526096033402923,0.0,0.003479471120389701,0.38343771746694505,0.21600000000000003,0.0028000000000000004
42011010600,0.085,0,Pennsylvania,Berks County,8007,0,94143.0,0.17184963157237418,0.927188709878856,0.025602597726988884,0.01848382665167978,0.00012489072061945796,0.0011240164855751218,0.04021481203946547,0.055,0.022000000000000002
42011012002,0.08,1,Pennsylvania,Berks County,8760,1,92112.0,0.14771689497716894,0.9219178082191781,0.03356164383561644,0.0182648401826484,0.0,0.0013698630136986301,0.033904109589041095,0.042,0.0003
42027011300,0.051,2,Pennsylvania,Centre County,8430,1,58750.0,0.07912218268090154,0.7769869513641756,0.08718861209964412,0.10260972716488731,0.000830367734282325,0.0007117437722419929,0.038315539739027286,0.33899999999999997,0.0028000000000000004
42029300301,0.09,0,Pennsylvania,Chester County,3916,0,138237.0,0.20914198161389172,0.9203268641470889,0.013789581205311542,0.056179775280898875,0.0002553626149131767,0.0002553626149131767,0.015832482124616958,0.059000000000000004,0.0
42011012104,0.09300000000000001,0,Pennsylvania,Berks County,3160,0,84009.0,0.1509493670886076,0.910759493670886,0.03196202531645569,0.007911392405063292,0.0,0.0012658227848101266,0.06867088607594937,0.10300000000000001,0.0
42019911600,0.092,0,Pennsylvania,Butler County,5071,0,93523.0,0.16840859790968252,0.985407217511339,0.0023663971603234074,0.004535594557286532,0.0005915992900808519,0.0005915992900808519,0.007887990534411358,0.043,0.008100000000000001
42011000800,0.132,0,Pennsylvania,Berks County,4405,1,40659.0,0.05448354143019296,0.41589103291713964,0.09307604994324631,0.010896708286038592,0.0,0.008626560726447218,0.6830874006810442,0.46399999999999997,0.0002
42017103103,0.106,0,Pennsylvania,Bucks County,4626,1,59534.0,0.17942066580198876,0.8865110246433203,0.027237354085603113,0.0304798962386511,0.00021616947686986597,0.0025940337224383916,0.05944660613921314,0.131,0.0391
42007604500,0.233,2,Pennsylvania,Beaver County,2286,1,68393.0,0.1710411198600175,0.1500437445319335,0.820647419072616,0.0004374453193350831,0.0004374453193350831,0.0021872265966754157,0.010936132983377077,0.542,0.020099999999999996
42009961000,0.11599999999999999,3,Pennsylvania,Bedford County,5779,0,60109.0,0.21906904308703928,0.9837342100709465,0.002249524139124416,0.0013843225471534867,0.00017304031839418584,0.0017304031839418584,0.007613774009344178,0.114,0.022099999999999998
42017101404,0.08800000000000001,1,Pennsylvania,Bucks County,2420,1,107946.0,0.17727272727272728,0.9466942148760331,0.014049586776859505,0.02603305785123967,0.0,0.0008264462809917355,0.02603305785123967,0.025,0.0
42017104603,0.09,2,Pennsylvania,Bucks County,6969,1,147500.0,0.18180513703544268,0.9159133304634811,0.045200172191132156,0.014062275792796671,0.0005739704405223131,0.0018654039316975176,0.03285980771990243,0.052000000000000005,0.2208
42019902300,0.122,1,Pennsylvania,Butler County,3573,1,30719.0,0.10187517492303387,0.9076406381192276,0.04002239014833473,0.004757906521130702,0.0,0.003638399104394067,0.038902882731598094,0.365,0.0739
42007601100,0.073,2,Pennsylvania,Beaver County,3272,1,48309.0,0.10880195599022005,0.8722493887530562,0.09474327628361859,0.005501222493887531,0.0003056234718826406,0.0006112469437652812,0.011613691931540342,0.244,0.2671
42005950600,0.109,0,Pennsylvania,Armstrong County,3499,0,51852.0,0.15318662474992856,0.9734209774221206,0.014004001143183767,0.002286367533581023,0.0002857959416976279,0.0005715918833952558,0.005715918833952558,0.127,0.0454
42011012200,0.094,2,Pennsylvania,Berks County,3138,1,57917.0,0.11727214786488209,0.844168260038241,0.043021032504780114,0.0124282982791587,0.0,0.004780114722753346,0.13989802421924794,0.168,0.0032
42017105207,0.068,2,Pennsylvania,Bucks County,4778,1,157500.0,0.06802009208874006,0.8702385935537882,0.013394725826705735,0.09941398074508162,0.0,0.0010464629552113854,0.02532440351611553,0.036000000000000004,0.0
42009960800,0.11699999999999999,2,Pennsylvania,Bedford County,5395,1,73051.0,0.23799814643188136,0.9588507877664504,0.015755329008341055,0.006302131603336422,0.0,0.0018535681186283596,0.014828544949026877,0.134,0.0678
42017101605,0.10800000000000001,1,Pennsylvania,Bucks County,4130,1,55052.0,0.1116222760290557,0.6079903147699758,0.10581113801452785,0.03341404358353511,0.001937046004842615,0.007990314769975786,0.350363196125908,0.151,0.0
42021010200,0.122,2,Pennsylvania,Cambria County,1543,1,47000.0,0.19248217757615035,0.9397278029812054,0.04342190537913156,0.0,0.0,0.0019442644199611147,0.015554115359688918,0.205,0.0
42013011400,0.095,2,Pennsylvania,Blair County,2585,1,67112.0,0.1346228239845261,0.981431334622824,0.005029013539651838,0.005802707930367505,0.0,0.0,0.005802707930367505,0.165,0.0012
42017104702,0.084,0,Pennsylvania,Bucks County,2649,1,117679.0,0.18988297470743676,0.9426198565496414,0.020007550018875046,0.010947527368818422,0.001887504718761797,0.0011325028312570782,0.021517553793884484,0.076,0.1061
42007603500,0.10400000000000001,2,Pennsylvania,Beaver County,1569,1,47614.0,0.11536010197578075,0.9177820267686424,0.041427660930529,0.0057361376673040155,0.0,0.0,0.015933715742511154,0.19699999999999998,0.0019
42013010402,0.10099999999999999,2,Pennsylvania,Blair County,6499,1,77411.0,0.20726265579319894,0.9892291121711032,0.0033851361747961224,0.0015386982612709647,0.0004616094783812894,0.0006154793045083859,0.005077704262194184,0.055,0.0123
42017105805,0.091,2,Pennsylvania,Bucks County,5650,1,72705.0,0.12300884955752213,0.8734513274336283,0.05168141592920354,0.03327433628318584,0.0,0.001238938053097345,0.05610619469026549,0.09,0.0
42017101900,0.07200000000000001,2,Pennsylvania,Bucks County,4009,1,125507.0,0.10426540284360189,0.9411324519830382,0.014218009478672985,0.030182090296832127,0.0002494387627837366,0.002993265153404839,0.01696183586929409,0.03,0.012
42023960200,0.11900000000000001,0,Pennsylvania,Cameron County,3012,0,59069.0,0.21746347941567065,0.9847277556440903,0.00099601593625498,0.00199203187250996,0.0,0.0016600265604249668,0.00199203187250996,0.078,0.0063
42017101405,0.087,1,Pennsylvania,Bucks County,6624,1,77143.0,0.12394323671497584,0.9160628019323671,0.028230676328502416,0.028079710144927536,0.0004528985507246377,0.001358695652173913,0.036080917874396136,0.071,0.0017000000000000001
42019902100,0.086,1,Pennsylvania,Butler County,2290,1,70648.0,0.14017467248908297,0.9563318777292577,0.013973799126637555,0.005240174672489083,0.0008733624454148472,0.0008733624454148472,0.011790393013100437,0.127,0.0022
42007605400,0.11599999999999999,1,Pennsylvania,Beaver County,3633,1,51250.0,0.14560968896229012,0.8425543627855766,0.10404624277456648,0.002202036884117809,0.0002752546105147261,0.0008257638315441783,0.016240022020368842,0.265,0.0022
42009960600,0.115,2,Pennsylvania,Bedford County,5044,1,60429.0,0.1998413957176844,0.9831482950039651,0.006145915939730373,0.0017842981760507533,0.00019825535289452815,0.0003965107057890563,0.007731958762886598,0.132,0.005699999999999999
42029300302,0.08,2,Pennsylvania,Chester County,3462,1,177250.0,0.17590987868284227,0.9624494511842865,0.011842865395725015,0.019352975158867705,0.0,0.0,0.007510109763142692,0.03,0.0104
42019912301,0.061,2,Pennsylvania,Butler County,5515,1,161333.0,0.060199456029011784,0.9461468721668178,0.015049864007252946,0.026654578422484133,0.00036264732547597464,0.00018132366273798732,0.011967361740707162,0.022000000000000002,0.0053
42007600602,0.111,0,Pennsylvania,Beaver County,2717,0,72273.0,0.23444976076555024,0.9790209790209791,0.008833271991166729,0.001840264998159735,0.0,0.002208317997791682,0.005520794994479205,0.096,0.0416
42021011000,0.10300000000000001,1,Pennsylvania,Cambria County,1636,1,53224.0,0.15892420537897312,0.9712713936430318,0.011613691931540342,0.0012224938875305623,0.0,0.0012224938875305623,0.014058679706601468,0.192,0.0
42007603300,0.105,2,Pennsylvania,Beaver County,3845,1,64844.0,0.21248374512353707,0.9568270481144343,0.022626788036410925,0.002860858257477243,0.0,0.0007802340702210664,0.01092327698309493,0.066,0.0005
42025020400,0.126,2,Pennsylvania,Carbon County,3941,1,51184.0,0.18345597564070032,0.9472215173813753,0.010149708195889368,0.0030449124587668104,0.0002537427048972342,0.002283684344075108,0.04339000253742705,0.22899999999999998,0.0089
42005951000,0.13,2,Pennsylvania,Armstrong County,2991,1,43036.0,0.1992644600468071,0.9555332664660648,0.029421598127716483,0.0006686726847208291,0.0,0.0010030090270812437,0.010698762955533266,0.22,0.0
42011012001,0.11,2,Pennsylvania,Berks County,2472,1,66394.0,0.17435275080906149,0.938915857605178,0.026294498381877023,0.009708737864077669,0.0,0.0004045307443365696,0.027912621359223302,0.075,0.0
42017105010,0.079,2,Pennsylvania,Bucks County,4009,1,136318.0,0.11299575954103268,0.9363931154901471,0.005737091544025941,0.04664504864055874,0.0,0.0004988775255674732,0.017211274632077826,0.051,0.0
42017104000,0.073,0,Pennsylvania,Bucks County,6574,0,116853.0,0.11895345299665348,0.9491937937328871,0.008214177061149984,0.01871006997261941,0.0,0.0015211439002129601,0.024642531183449955,0.013999999999999999,0.0
42025020700,0.102,0,Pennsylvania,Carbon County,5199,0,64014.0,0.1625312560107713,0.9778803616080015,0.0044239276783996926,0.0038468936333910368,0.00019234468166955183,0.0019234468166955184,0.013079438353529526,0.10099999999999999,0.001
42011010400,0.099,0,Pennsylvania,Berks County,8153,0,78288.0,0.14056175640868393,0.9509383049184349,0.013369311909726482,0.004047589844229118,0.0,0.0028210474671899913,0.03446584079479946,0.092,0.024700000000000003
42007604200,0.10300000000000001,2,Pennsylvania,Beaver County,1624,1,55972.0,0.1933497536945813,0.8700738916256158,0.08805418719211823,0.003694581280788177,0.0,0.0,0.02586206896551724,0.153,0.0025
42021012800,0.08900000000000001,2,Pennsylvania,Cambria County,6722,1,66250.0,0.12481404343945254,0.8717643558464743,0.09580481999404938,0.0032728354656352274,0.0,0.0004462957453138947,0.02945551919071705,0.107,0.28190000000000004
42005950300,0.12,0,Pennsylvania,Armstrong County,3601,0,65192.0,0.1982782560399889,0.9833379616773119,0.010830324909747292,0.0005554012774229381,0.0,0.00027770063871146905,0.0030547070258261596,0.126,0.0508
42017100211,0.085,2,Pennsylvania,Bucks County,6710,1,106161.0,0.14560357675111774,0.8807749627421758,0.04426229508196721,0.04500745156482861,0.0005961251862891207,0.0010432190760059613,0.04217585692995529,0.045,0.0072
42013011002,0.142,2,Pennsylvania,Blair County,4226,1,53947.0,0.2950780880265026,0.9647420728821581,0.017747278750591577,0.005915759583530526,0.0,0.000709891150023663,0.009938476100331283,0.145,0.1354
42029300600,0.067,2,Pennsylvania,Chester County,4919,1,108810.0,0.08314698109371824,0.7782069526326489,0.12461882496442367,0.04960357796300061,0.0,0.002642813579995934,0.0526529782476113,0.078,0.0104
42017100900,0.083,2,Pennsylvania,Bucks County,7563,1,107756.0,0.10948036493454978,0.936665344440037,0.014941160914980827,0.027237868570673014,0.0,0.002644453259288642,0.024990083300277667,0.034,0.006500000000000001
42017105600,0.073,2,Pennsylvania,Bucks County,2434,1,130515.0,0.13681183237469186,0.913722267871816,0.03492193919474117,0.02629416598192276,0.0,0.0004108463434675431,0.025472473294987676,0.016,0.0
42019910302,0.08900000000000001,0,Pennsylvania,Butler County,4279,0,64226.0,0.11568123393316196,0.9747604580509465,0.005141388174807198,0.007478382799719561,0.0,0.002570694087403599,0.0070109838747370885,0.121,0.0075
42003980000,0.073,0,Pennsylvania,Allegheny County,540,1,68393.0,0.11481481481481481,0.8,0.03888888888888889,0.15,0.0,0.001851851851851852,0.012962962962962963,0.0,0.0
42017105704,0.09300000000000001,1,Pennsylvania,Bucks County,6210,1,84033.0,0.1285024154589372,0.7276972624798712,0.18019323671497584,0.021256038647342997,0.0,0.001610305958132045,0.1072463768115942,0.033,0.0031
42029300800,0.075,1,Pennsylvania,Chester County,4346,1,70551.0,0.13529682466635987,0.8485964104924069,0.06764841233317993,0.03842613897837092,0.0002300966405890474,0.001150483202945237,0.04302807179015186,0.111,0.0
42017100403,0.131,2,Pennsylvania,Bucks County,2102,1,62500.0,0.1527117031398668,0.5761179828734538,0.37345385347288296,0.006184586108468126,0.0,0.003805899143672693,0.048525214081826834,0.20199999999999999,0.001
42017104604,0.086,2,Pennsylvania,Bucks County,5824,1,127500.0,0.19574175824175824,0.9567307692307693,0.010130494505494506,0.014766483516483516,0.0008585164835164835,0.001201923076923077,0.022664835164835164,0.048,0.0074
42021011500,0.10800000000000001,0,Pennsylvania,Cambria County,4392,0,76034.0,0.19034608378870674,0.9918032786885246,0.001138433515482696,0.0015938069216757742,0.0004553734061930783,0.00022768670309653916,0.0025045537340619307,0.055999999999999994,0.0
42011001600,0.127,0,Pennsylvania,Berks County,2670,1,38029.0,0.08202247191011236,0.5041198501872659,0.10074906367041199,0.01947565543071161,0.0003745318352059925,0.0048689138576779025,0.5887640449438202,0.268,0.0
42011010801,0.092,0,Pennsylvania,Berks County,1928,0,83170.0,0.1524896265560166,0.953838174273859,0.022302904564315353,0.00933609958506224,0.0,0.001037344398340249,0.021265560165975105,0.019,0.0
42017101506,0.098,1,Pennsylvania,Bucks County,5217,1,93106.0,0.19474793942879048,0.9635806018784743,0.00843396588077439,0.009584052137243627,0.00038336208548974505,0.0013417672992141077,0.020701552616446232,0.025,0.0008
42015951400,0.114,0,Pennsylvania,Bradford County,4276,0,51897.0,0.17563143124415342,0.9808231992516371,0.00420954162768943,0.0011693171188026192,0.00023386342376052386,0.001403180542563143,0.00841908325537886,0.129,0.005600000000000001
42011010100,0.091,0,Pennsylvania,Berks County,6029,0,73558.0,0.12074970973627468,0.958533753524631,0.007463924365566429,0.006468734450157572,0.0,0.001658649859014762,0.036987891856029194,0.06,0.0
42017105508,0.071,2,Pennsylvania,Bucks County,3708,1,219167.0,0.0860302049622438,0.8991370010787486,0.010787486515641856,0.0749730312837109,0.0,0.0,0.023462783171521034,0.006999999999999999,0.0
42017104201,0.087,0,Pennsylvania,Bucks County,2793,0,124722.0,0.15037593984962405,0.9659863945578231,0.006086645184389545,0.009308986752595776,0.0,0.0010741138560687433,0.02184031507339778,0.055,0.004699999999999999
42011012600,0.102,0,Pennsylvania,Berks County,2291,1,63857.0,0.13618507202095154,0.7848101265822784,0.04277608031427324,0.013967699694456569,0.00043649061545176777,0.004801396769969445,0.23963334788302051,0.105,0.0
42029301500,0.07200000000000001,0,Pennsylvania,Chester County,2604,0,113182.0,0.13248847926267282,0.9688940092165899,0.0049923195084485405,0.010368663594470046,0.0,0.0015360983102918587,0.016897081413210446,0.033,0.0
42017100304,0.11900000000000001,2,Pennsylvania,Bucks County,2319,1,51250.0,0.09055627425614489,0.692539887882708,0.1923242777059077,0.04225959465286762,0.00043122035360068997,0.0017248814144027599,0.1026304441569642,0.34600000000000003,0.0
42011000900,0.16,0,Pennsylvania,Berks County,2696,1,35955.0,0.07566765578635015,0.452893175074184,0.1795252225519288,0.010385756676557863,0.000370919881305638,0.007047477744807121,0.4951780415430267,0.28,0.0323
42003564100,0.075,2,Pennsylvania,Allegheny County,882,1,165625.0,0.17006802721088435,0.9750566893424036,0.0045351473922902496,0.011337868480725623,0.0,0.0,0.017006802721088437,0.027999999999999997,0.0
42029302203,0.069,2,Pennsylvania,Chester County,5427,1,123724.0,0.08955223880597014,0.8015478164731896,0.051225354707941775,0.11921872120877096,0.0,0.0007370554634236226,0.028192371475953566,0.018000000000000002,0.0013
42013011200,0.095,1,Pennsylvania,Blair County,5791,1,77614.0,0.2244862718010706,0.9633914695216715,0.016577447763771368,0.009842859609739251,0.0,0.0005180452426178552,0.00915213261958211,0.063,0.0931
42017105203,0.07200000000000001,2,Pennsylvania,Bucks County,2044,1,140250.0,0.08414872798434442,0.9148727984344422,0.010763209393346379,0.05577299412915851,0.0,0.003913894324853229,0.025440313111545987,0.055,0.0
42021010700,0.095,2,Pennsylvania,Cambria County,3144,1,78804.0,0.20960559796437658,0.9707379134860051,0.005407124681933842,0.013040712468193385,0.0,0.0,0.008587786259541985,0.040999999999999995,0.0
42007602100,0.135,0,Pennsylvania,Beaver County,3658,1,63021.0,0.17796610169491525,0.7832148715144888,0.1607435757244396,0.0008201202843083652,0.0002733734281027884,0.0019136139967195188,0.017495899398578457,0.23399999999999999,0.044800000000000006
42017105400,0.092,2,Pennsylvania,Bucks County,8190,1,172880.0,0.1623931623931624,0.9472527472527472,0.011477411477411478,0.025274725274725275,0.0,0.0015873015873015873,0.02271062271062271,0.07400000000000001,0.0
